title,type,rating,read,last_read,synonyms,mal,anilist,mangaupdates
"Nyotaika Yankee Gakuen ☆ Ore no Hajimete, Nerawaretemasu.",Reading,,,2024-53-02,"女体化ヤンキー学園 ~オレのハジメテ、狙われてます。~,女体化ヤンキー学園☆ ～オレのハジメテ、狙われてます。～,Genderbender Yankee School ☆ They're Trying to Take My First Time.,Genderbender Yankee School: They're Trying to Take My First Time,Nyotai-ka Yankee Gakuen☆: Ore no Hajimete,Nyotaika Yankee Gakuen - Ore no Hajimete,Nyotaika Yankee Gakuen ☆ Ore no Hajimete,Gender-Swap at the Delinquent Academy,Genderbender Yankee School,Nerawaretemasu.,Nyotaika Yankee Gakuen - Ore no Hajimete, Nerawaretemasu.,Gender-Swap at the Delinquent Academy -He's Trying to Get My First Time!-,Nyotaika Yankee Gakuen ☆ Ore no Hajimete, Nerawaretemasu,女体化ヤンキー学園★ ～オレのハジメテ、狙われてます。～,女體化的不良學園☆本大爺的初體驗被他給盯上了。,性转少女和不良学园老大,여체화 양키학원☆내 순결이 위험해!",https://myanimelist.net/manga/89660,https://anilist.co/manga/104573,https://www.mangaupdates.com/series/131048
The Daughter of Duke Doesn't Want to Be Spoiled,Reading,,,2024-13-02,"The Princess Doesn't Want to Be Spoiled,The Ducal Lady Refuses to Be Pampered,公爵小姐不想被宠坏,The Daughter of Duke Doesn't Want to Be Spoiled,Gōngjué Xiǎojiě Bùxiǎng Bèi Chǒng Huài,The Ducal Lady Doesn't to Be Pampered,Gongjue Xiaojie Buxiang Bei Chong Huai",,,https://www.mangaupdates.com/series/tq1o8hp
Kimi dake wa Shindemo Gomen,Reading,,21,2024-35-23,"Dù Có Chết, Tôi Cũng Sẽ Không Chọn Cậu,君だけは死んでもごめん,Kimi Dake wa Shindemo Gomen,Dù Có Chết Tôi Cũng Không Thích Cậu Đâu,君だけは死んでもごめん,Cho Dù Tôi Có Chết, Tôi Cũng Sẽ Không Chọn Cậu,Even if I Were to Die, I Wouldn't Choose You,Kimi dake wa Shinde mo Gomen,너만은 죽어도 사양할게",https://myanimelist.net/manga/120890,https://anilist.co/manga/111209,https://www.mangaupdates.com/series/148524
Mr. Zombie,Reading,,54,2024-34-03,"江思先生,Jiang Si Xiansheng,Jiāng Sī Xiānshēng,人間社会に馴染む最強ゾンビ,Mr. Jiang Si",,,https://www.mangaupdates.com/series/2rax169
Tied to Twins,Reading,,40,2025-07-21,"Привязан к Близняшкам,双子に縛られて",,,
The Moon on a Rainy Night,Reading,,,2024-06-15,"雨夜の月,A Lua em uma Noite Chuvosa,Amayo no Tsuki,Der Mond in einer Regennacht,비 오는 밤의 달,La luna en una noche lluviosa,The Moon on a Rainy Night (Meian),La luna en una noche de lluvia",https://myanimelist.net/manga/142310,https://anilist.co/manga/136109,https://www.mangaupdates.com/series/183645
Childhood Friend Complex,Reading,,41.5,2025-40-27,"소꿉친구 컴플렉스,Sokkupchingu Complex,Complejo De Amigos De La Infancia,幼馴染コンプレックス,Sokkupchingu Complex,The Childhood Friend Complex,幼なじみコンプレックス,소꿉친구 컴플렉스,Just Friends (Eunhi),Friends Complex,เพื่อนกันมันส์เกิน,青梅竹馬情結,Childhood Friend Complex (Eunhi)",https://myanimelist.net/manga/168312,https://anilist.co/manga/176025,https://www.mangaupdates.com/series/51b8vo6
Gal Yome no Himitsu,Reading,,18.5,2024-42-06,"Gyaru Yome no Himitsu,ギャル嫁の秘密,Secrets of the Gal Wife,Rahasia Istri Gal,My Gyaru Wife's Secret",https://myanimelist.net/manga/163267,https://anilist.co/manga/169734,https://www.mangaupdates.com/series/sjl40n9
Welcome to Ghost Mansion,Reading,,,2024-31-16,"Chào Mừng Đến Với Chung Cư Ma Ám,Wakeari Shinrei Mansion,Welcome Ghost Mansion,Condominium Of Spirits With Particular Circumstances,訳アリ心霊マンション,Wakeari Shinrei Manshon,Welcome to Ghost Mansion",https://myanimelist.net/manga/167353,https://anilist.co/manga/175209,https://www.mangaupdates.com/series/6iw5hic
Koisuru (Otome) no Tsukurikata,Reading,,86,2024-56-06,"Convertí a my amigo de la infancia (♂) en una chica,Gue Ubah Teman Masa Kecil (♂) Gue Jadi Cewek,Transformei meu amigo de infância (♂) em uma garota,幼馴染（♂）を女の子にしてしまった話,恋する（おとめ）の作り方,I Think I Turned My Childhood Friend Into a Girl,Koisuru Otome no Tsukurikata,Osananajimi (♂) wo Onnanoko ni Shiteshimatta Hanashi,Кажется, я сделал своего друга детства девушкой,戀愛（少女）的培育法,เมคอัปรักเสกนายให้สวยปิ๊ง,How to Make a ""Girl"" Fall in Love,I Think I Turned My Childhood Friend (♂) Into a Girl,Ototsuku,Osananajimi(♂) wo Onnanoko ni Shiteshimatta Hanashi,恋する(おとめ)の作り方,I Turned My Childhood Friend (♂) Into a Girl,Turned My Childhood Friend (♂) Into a Girl,Úm ba la hô biến ra ""cô bạn"" biết yêu",https://myanimelist.net/manga/125746,https://anilist.co/manga/114898,https://www.mangaupdates.com/series/161747
Boku wa Onee-chan no Omocha,Reading,,,2024-15-05,"I Am My Sister's Toy,僕はお姉ちゃんのおもちゃ,I Am My Big Sister's Plaything,Boku ha Onee-chan no Omocha,Tôi Là Đồ Chơi Của Chị Gái",https://myanimelist.net/manga/166718,,https://www.mangaupdates.com/series/21qkz87
Koroshi Korosare Sankaku Kankei ni Watashi ga Ima kara Hairun desu ka?,Reading,,,2024-23-05,"殺し殺され三角関係に私が今から入るんですか？,Am I About to Join a Kill-Or-Be-Killed Love Triangle?,Am I About to Enter a Love Triangle Where People Are Murdered?,Am I About to Join a Kill-or-Be-Killed Love Triangle",https://myanimelist.net/manga/171486,https://anilist.co/manga/179296,https://www.mangaupdates.com/series/crbbg0d
"Puberty, an All Boys School!? and Nakano-kun",Reading,,,2024-25-05,"Shishunki to Danshikou!? to Nakano-kun,思春期と男子校!?と中野くん,Puberty & Boys' School!? Nakano-kun,Puberty, an All Boys School!? And Nakano-kun",https://myanimelist.net/manga/134001,https://anilist.co/manga/130894,https://www.mangaupdates.com/series/177960
You Are My Desire,Reading,,,2024-22-05,"白日梦我,bái rì mèng wǒ,Daydreaming About Me,白昼夢の果てに君を見る,Sueña conmigo,Bái Rì Mèng Wǒ,Bai Ri Meng Wo,Lost In Reverie",,,https://www.mangaupdates.com/series/1thbpgy
Giri Choko Girai no Futari,Reading,,,2024-32-05,"Um homem e uma mulher que odeiam chocolates obrigatórios,A Man and a Woman Who Hate Obligatory Chocolates,義理チョコ嫌いのふたり,Giri Choco Girai no Futari",https://myanimelist.net/manga/167717,https://anilist.co/manga/175247,https://www.mangaupdates.com/series/qa6srk1
Kono Kaisha ni Suki na Hito ga Imasu,Reading,,99,2025-48-10,"この会社に好きな人がいます,这公司有我喜欢的人,هل يمكنك الاحتفاظ بسر؟,บริษัทนี้มีความรัก,Zhè gōngsī yǒu wǒ xǐhuān de rén,I Have a Crush at Work,At This Company Is The Person I Like,The Person I Like Works at the Same Company,Can You Keep a Secret?,The Person I Like Is At This Company,¿Puedes Mantenerlo En Secreto?,這公司有我喜歡的人",https://myanimelist.net/manga/118819,https://anilist.co/manga/116333,https://www.mangaupdates.com/series/159504
I Am the Real One,Reading,,147,2025-07-24,"Gerçek Olan Bendim,Actually, I Was the Real One,Sesungguhnya, Akulah yang asli,На самом деле, я была настоящей,其实我才是真的,사실은 내가 진짜였다,La vraie, c'est moi !,Sasireun Naega Jinjjayeotda,Sasil-eun Naega Jinjjayeossda,Насправді, я була справжньою,Chị đây mới là hàng thật nha cưng!,Үнэндээ би жинхэнэ охин нь байсан,Eu sou a verdadeira,En realidad, yo era la verdadera,ฉันนี่แหละที่เป็นตัวจริง,実は私が本物だった,事实上，我才是真的,真与假的精灵师少女,其實我才是正牌千金,En Realidad, Yo Era La Verdadera,Eu Sou a Verdadeira",https://myanimelist.net/manga/146716,https://anilist.co/manga/124783,https://www.mangaupdates.com/series/172423
Brainrot Girlfriend,Reading,,9,2024-40-01,"How to train your brainrot girlfriend,Bạn gái bại não của tôi,Tengo una novia con la percepción de la realidad alterada,Moja dziewczyna z brainrotem,Jowang utakbulok",,,
I Look Too Much Like the Boss and the World Actually Believes It,Reading,,,2024-44-18,"长的太像BOSS，结果世人真的信了,Zhang De Tai Xiang BOSS, Jieguo Shiren Zhen De Xinle,Zhǎng De Tài Xiàng BOSS, Jiéguǒ Shìrén Zhēn De Xìnle,The Appearance Is So BOSS-like, yet Everyone Believes It",,https://anilist.co/manga/169980,https://www.mangaupdates.com/series/rq0w3cz
The Boy in the All-Girls School,Reading,,1,2024-57-18,"Nuzi Xueyuan De Nansheng,Um Garoto na Escola Feminina,Un Chico en la Escuela Femenina,Парень в школе для девушек,女子学院的男生,Boy in Girl’s School,The Boy in Female School,Nam Sinh Của Học Viện Nữ Sinh,A Crasher in Ladies' College,Boy in A Girls' School,Nǚzǐ Xuéyuàn de Nánshēng,The Boy in a Girls' Academy",,https://anilist.co/manga/106301,https://www.mangaupdates.com/series/149259
"""Hitokiri"" Shoujo Koushaku Reijou no Goei ni Naru",Reading,,5,2024-27-06,"""Hitokiri"" Girl Becomes Bodyguard for the Duke's Daughter,『人斬り』少女、公爵令嬢の護衛になる,""Hitokiri"" Shoujo, Koushaku Reijou no Goei ni naru,""Hitokiri"" Girl Becomes Bodyguard for Duke's Daughter",https://myanimelist.net/manga/171587,https://anilist.co/manga/176606,https://www.mangaupdates.com/series/56u199j
"The Beloved Daughter of a Crime Family Was Reincarnated as the Daughter of a Gangster in an Otome Game: Highest-Ranking Villain, That Doting Is Unnecessary!",Reading,,,2024-06-07,"Cháu gái cưng của xã hội đen, bỗng tái sinh thành Cô con gái yêu dấu của một gia đình tội phạm trong thế giới trò chơi Otome. ~Nhân vật phản diện cấp cao nhất, tôi không cần thứ tình cảm đó!,悪党一家の愛娘、転生先も乙女ゲームの極道令嬢でした。～最上級ランクの悪役さま、その溺愛は不要です！～@COMIC,악당 일가의 애지중지 딸, 전생해서도 여성향 게임의 조폭 영애였습니다,Akutou Ikka no Mana Musume, Tensei Saki mo Otome Game no Gokudou Reijou deshita ~Saijoukyuu Rank no Akuyaku-sama, Sono Dekiai wa Fuyou desu!~,Akutou Ikka no Mana Musume, Tensei Saki mo Otome Game no Gokudou Reijou deshita.,Akutou Ikka no Mana Musume, Tensei Saki mo Otome Game no Gokudou Reijou deshita. - Saijoukyuu Rank no Akuyaku-sama, Sono Dekiai wa Fuyou desu!,บุตรสาวตระกูลวายร้ายมาเกิดใหม่เป็นคุณหนูมาเฟียในเกมจีบหนุ่ม ~ท่านตัวร้ายระดับสูงสุดคะ ช่วยอย่าหลงรักจนไม่ลืมหูลืมตาจะได้มั้ยคะ!~ @COMIC (Thai),黑手党一家的爱女、转生后依旧成为了乙女游戏中的黑帮大小姐",https://myanimelist.net/manga/158243,https://anilist.co/manga/161613,https://www.mangaupdates.com/series/cpc1naa
My Stepmother Made Me Fall For Her,Reading,,,2024-42-08,"I was forced to love by my stepmother,I was forced to be intimate with my stepmother, a movie queen, in a love show,Wǒ Zài Liàn Zōng Bèi Yǐng Hòu Hòumā Qiángzhì Àile,Мачеха заставила меня в неё влюбиться,Stepmom made me fall in love with her,Wǒ zài liàn zōng bèi yǐng hòu hòumā qiángzhì àile,我在恋综被影后后妈强制爱了,I was Forced to Have Sex With my Stepmother,Houma,Hòumā,Stepmother (2396 Comic Studio),后妈,Wo Zai Lian Zong Bei Ying Hou Houma Qiangzhi Aile",,,https://www.mangaupdates.com/series/v3b8p1o
THE ISEKAI DOCTOR　Any sufficiently advanced medical science is indistinguishable from magic.,Reading,,,2024-28-20,"La medicina altamente desarrollada no se puede diferenciar de la magia,I Used High-Level Medicine to Counter Magic,高度に発達した医学は魔法と区別がつかない,उच्च विकसित औषधी जादू भन्दा कम छैन,Koudo ni Hattatsu Shita Igaku ha Mahou to Kubetsu ga Tsukanai,Высокоразвитая медицина неотличима от магии,ძლიერ განვითარებული მედიცინა განურჩევადია მაგიისგან,Koudo ni Hattatsu Shita Igaku wa Mahou to Kubetsu ga Tsukanai,Any Sufficiently Advanced Medical Science Is Indistinguishable From Magic,Highly Advanced Medicine Is Indistinguishable From Magic,Koudou ni Hattatsu Shita Igaku wa Mahou to Kubetsu ga Tsukanai,The Isekai Doctor - Any Sufficiently Advanced Medical Science Is Indistinguishable From Magic,उच्च विकसित औषधि जादू भन्दा कम छैन",https://myanimelist.net/manga/148258,https://anilist.co/manga/144599,https://www.mangaupdates.com/series/193320
"Wagamama Oujo ni Tsukaeta Bannoushitsuji, Tonari no Teikoku de Saikyou no Gunjin ni Nariagari Musousuru",Reading,,,2024-28-20,"わがまま王女に仕えた万能執事、隣の帝国で最強の軍人に成り上がり無双する,Fed Up With Being the Spoiled Queen's Genius Butler, I Ran Away and Built the World's Strongest Army,The Versatile Butler Who Served a Selfish Princess Will Become a Peerless Upstart Soldier in the Neighboring Empire,Quản gia bỏ trốn rồi trở thành người lính mạnh nhất vương quốc láng giềng",https://myanimelist.net/manga/145664,https://anilist.co/manga/142628,https://www.mangaupdates.com/series/195699
"I Fell in Love, so I Tried Livestreaming.",Reading,,96.5,2025-35-26,"Koi Shita no de, Haishin Shite Mita,恋したので配信してみた,KoiCas,因為戀愛於是開始直播,I Fell in Love so I'm Streaming it,I'm Streaming Now! Because I Fell in Love,¡Me enamoré, así que probé el Livestreaming!,I Fell in Love, so I Tried Livestreaming,因为恋爱于是开始直播",https://myanimelist.net/manga/124780,https://anilist.co/manga/112342,https://www.mangaupdates.com/series/157376
Let's Have a Drink!,Reading,,70,2025-36-26,"I Became a Young Girl,Shall We Just Have a Drink,Shall We Just Have a Drink?,그냥 한잔할까요?",,,https://www.mangaupdates.com/series/gxrjp8k
2 Saisa no Osananajimi,Reading,,49,2024-07-21,"２歳差の幼なじみ,A Two-Year Age Gap Between Childhood Friends,2 Saisa no Osananajimi,Childhood Friends With A 2-Year Age Difference,Childhood Friends With a Two-Year Age Difference,A Two Year Age Gap Between Childhood Friends",https://myanimelist.net/manga/154688,https://anilist.co/manga/170901,https://www.mangaupdates.com/series/v65ltx2
